ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
13.34988856,152.7764554,18464.90077,6.717972617,334.8640702,450.8463693,17.19256436,85.88352314,2.531074855,0
9.032563451,156.265649,24897.55703,7.639633915,416.5305327,342.7460401,13.59956437,62.50210844,3.626135878,0
7.293967994,199.8488783,21956.26093,7.070782914,331.7741138,421.0897205,14.22144058,67.14076381,4.048425239,1
2.558102799,147.490575,21316.50673,9.142233666,312.0542387,406.3720189,11.51966908,83.27758326,2.817258117,0
9.919478426,207.0655873,16544.27559,7.039310851,363.0368508,278.7532038,17.0525396,44.29953402,4.11748804,0
7.145797525,194.2955336,21486.29199,6.998710023,334.0454934,431.0362779,14.54602931,65.59030936,3.929428201,0
6.481890279,179.9197108,34698.62116,8.538491677,338.0123232,504.3971522,16.40936387,59.95481517,5.002360533,0
7.020686611,195.6998829,21982.79996,7.047354347,335.8887199,428.0127549,14.10213907,66.35154964,3.880317224,0
7.510943342,182.1928474,17100.88743,5.948784613,357.2657321,499.0950566,20.72580591,60.67093893,3.342409054,0
9.443358884,73.49223369,20438.22469,8.024953111,315.8056588,458.6772315,12.53868069,50.85247034,3.486646409,1
7.004537802,196.2820974,22825.08224,7.258634621,332.9795279,425.6620578,14.3869809,65.85181569,4.005758839,1
7.091604172,196.091231,20851.75049,7.008027074,332.3501694,422.8293195,14.4704318,65.71508228,3.928529074,0
7.202982978,193.9294992,22617.34583,7.232507566,333.7605571,425.2897448,14.24464407,67.11508636,4.015363473,1
6.947442562,196.5604682,22162.23667,7.121613551,335.2772878,431.2561694,14.15742008,65.24578257,3.914321223,0
7.104594899,201.6271172,18093.97216,8.474123113,361.6291871,348.7329371,8.582461166,49.38268379,4.763057991,0
7.171130409,192.7575853,22005.08931,7.13007553,329.7555618,428.0775777,14.39056997,66.30515928,3.962306656,1
7.061070848,196.567435,21441.19476,7.026659755,331.6050566,429.8555537,14.32692529,64.42121199,4.01272909,0
7.180149122,194.8380392,21953.2345,7.227633959,333.7636632,423.0133399,14.45456192,66.86142232,3.999864006,1
7.095093747,196.0059117,22080.94983,7.086935047,329.6533635,422.922008,14.32528162,66.6938528,3.960128428,1
7.042908665,198.0134583,22295.13914,7.250313606,329.346968,424.8933892,14.33753633,65.42113011,3.986560185,1
7.014923462,198.2604886,22014.58578,7.102988293,332.2215471,426.5829921,14.18627986,66.02672652,3.853818883,0
7.093952899,194.0153539,22372.86958,7.184629698,330.9825898,424.2981694,14.03738049,66.30311938,4.014785601,1
10.33127328,166.4597795,15824.82271,6.396364452,361.1561785,376.1021038,13.8443311,52.0573806,2.673440871,0
7.090285591,199.5348772,22666.01803,7.187531867,333.7327393,426.3116933,14.46249515,67.29225171,3.957050732,1
6.918938922,193.7962716,21580.00625,6.973254115,336.3128999,425.3502316,14.70931531,66.67690389,3.972199982,0
7.09847205,195.9251662,22577.464,7.171749683,335.15744,426.1520969,14.15226074,66.29818106,3.99684193,1
7.202199512,197.9818147,22187.01834,7.040255039,335.073902,426.1722027,14.44516233,66.04093401,3.943997252,0
7.746343115,212.2746448,21670.59366,8.458102716,361.3813251,457.0141209,21.4302933,43.18880258,3.678686031,1
6.930742409,195.3701028,22599.07689,7.17988487,334.5617474,430.0796447,14.445447,65.32920574,4.010922308,0
6.997288681,199.4712137,21203.95574,7.03701427,337.8268187,431.3858508,14.31486854,66.98660373,3.998323106,0
6.952730872,196.5948951,22863.945,7.1969888,332.8962914,419.9552663,14.08029807,65.46276498,3.980777759,1
7.214557738,197.422243,21732.50358,7.265758457,332.2317977,433.5996328,14.47003352,66.75519192,3.909651484,0
7.196197235,196.2360432,21941.0976,7.029464846,334.1375368,434.2184438,14.42517449,66.59652775,3.910856572,0
7.020380353,196.0787906,21143.99134,6.976202542,334.5822305,433.2923084,14.1600572,66.03944215,3.920758724,0
7.128229586,195.679648,21702.21591,6.998636673,332.9500931,426.1561006,14.19932864,67.55294561,3.915422107,0
6.98422408,194.35463,21874.19127,7.030975509,335.7105873,432.9658133,14.50462602,64.88442303,3.987190139,0
7.033658751,196.8192466,22098.61495,7.175200182,332.5345931,422.8310815,14.249701,65.91807603,4.036249362,1
7.107997769,198.4763986,21255.15671,6.968373453,334.6470252,423.1543033,14.23794261,66.08312565,3.966574477,0
7.057579764,196.7327425,22306.43838,7.224984845,332.891411,428.186842,14.16897815,66.2768502,3.938257434,1
7.110324765,194.0084034,22131.3165,7.277571112,330.6437252,427.5966938,14.15984318,67.04017133,3.990897868,1
7.214649031,196.0241301,22753.41115,7.277217394,334.298363,421.222411,14.26295745,65.32874069,3.975909126,1
7.149109294,194.5570095,22396.02244,7.136180148,335.2350585,423.5089619,14.47925792,66.86369266,4.024425412,1
7.039598458,197.5624806,22164.57868,7.1048432,333.3753973,420.7676833,14.1721653,66.16371563,3.975743832,0
9.658661976,240.3488204,20269.73128,7.050728842,374.1816743,567.7842757,15.58720585,55.83596571,4.639386555,0
7.164952785,196.299763,22246.21096,7.265821345,334.7027306,423.1535975,14.51418372,67.0772152,3.920286504,1
7.123589381,195.6918051,21274.14538,7.043569601,334.501072,423.1467672,14.45079037,66.28621907,3.899410123,0
7.093870711,196.912155,22399.93756,7.092950146,327.3221403,423.3686106,14.21950177,65.69846982,3.952599054,1
6.946375523,196.680343,20769.04226,7.150542915,333.7704819,427.9744089,14.25806429,66.60642928,3.956495991,0
5.433242117,201.7812455,31157.11017,7.286392324,304.4252752,451.5571777,10.84209516,87.63401318,3.675717673,0
7.23514166,194.5589352,22829.73304,7.089656198,332.1449295,421.7432561,14.17204608,67.65974881,3.941225044,1
7.113849931,194.3581321,21385.53553,7.063985825,335.112289,429.7002267,14.10451156,66.15533851,3.962001109,0
7.149042768,196.662593,22625.08187,7.196897925,330.0736092,427.7529448,14.06601581,67.81199717,4.033428094,1
6.933214391,197.6855418,22261.43187,7.134972008,331.7311969,438.5082867,14.34083201,66.55657735,4.003005453,1
6.710633528,203.6429167,23748.18399,6.726664086,342.4414335,455.967558,15.87954857,63.67695249,3.863286909,0
7.187473331,194.9600534,22218.52439,7.20046877,326.5021195,427.2064225,14.41728928,67.17080554,4.021039595,1
5.05074838,191.7222061,18252.07599,8.11811515,284.2150724,373.7412285,18.04543229,91.85193802,3.930290663,0
7.226945711,195.0042755,21641.38547,7.080596933,335.9635709,425.9979362,14.22113913,65.60987052,3.986330752,1
7.134355544,196.146366,22365.55306,7.30418536,332.917708,425.4904373,14.20576885,66.91082454,4.013299056,1
7.017684948,194.8583627,20936.12448,7.240388053,336.7477107,423.4286432,14.3959816,65.91696867,3.953105858,0
7.13792859,194.9942106,23380.18066,7.215194982,334.0974675,421.2990311,14.56214243,66.43888566,3.996771648,1
4.723312573,252.274895,22833.19204,5.922450614,378.5603036,411.2950246,16.58457144,66.72840154,3.917586695,0
7.164199226,198.9155346,22171.43932,6.992232274,331.9574756,424.4977012,14.38418674,66.63459204,3.948800336,1
7.111716108,196.1192885,22278.31555,6.981558107,333.2247846,424.5414116,14.25498664,66.54904286,3.997937033,0
7.053329532,196.0962751,22774.50052,7.117389004,328.0551227,427.9419843,14.26949852,66.69725725,3.996712369,1
7.138609392,196.5666798,22081.64916,7.229435219,334.3849986,427.3691847,14.27446279,67.55992447,3.994784653,1
7.22640157,194.0408312,22690.771,7.157613809,330.992084,421.9737587,14.15483519,65.75358643,4.035261155,1
7.138722766,195.2305494,21761.72983,7.129528553,333.5663484,424.4764256,14.34203231,66.70157071,3.958043581,1
7.167547616,198.4478055,22037.97516,7.320600717,338.0197496,431.7568101,14.37383173,67.03945136,4.010987773,1
7.121920401,194.9459378,22904.49253,7.207346746,331.212978,423.2407427,14.36571456,67.48975964,3.914347781,1
6.891852208,194.1229166,21464.32223,7.178374828,333.2188634,419.0828218,14.35303999,64.76898372,3.932635881,0
7.035009286,194.6346564,22145.53886,7.19146886,335.6367146,428.3239633,14.35262061,67.54320216,4.041242003,0
4.931958445,164.6667686,31155.54022,7.4114835,383.7826259,506.5314139,14.98003369,69.24922883,5.045982883,1
6.986433815,197.0656554,22016.65388,7.039799135,331.6783241,426.5814872,14.45673511,67.55372424,3.918652098,0
8.003031485,186.4630821,15007.27268,7.697323746,355.7260064,561.6131872,10.15323287,67.0003505,3.137551206,0
7.063646976,140.6128657,17941.81126,6.2753046,376.0461562,402.593602,12.43973968,29.46842812,3.39586624,1
7.239854658,196.8381297,22264.10368,7.299060386,330.7807677,422.7358195,14.27329689,65.4396429,4.064588917,1
7.146052074,195.6603202,21560.35458,7.11522356,331.0579095,430.7238751,14.51612148,66.53150426,3.913723679,0
8.937802408,147.9168921,10562.46054,3.694274999,371.1763132,480.3202177,16.98075499,61.1580474,2.831234426,0
6.823930137,146.1305994,13467.87978,6.423224369,289.5764597,412.8405064,14.30768668,81.52953366,4.016144076,0
6.913421419,196.9212748,21761.46325,6.920604168,335.392582,432.2083423,14.02591807,65.69980085,3.948773278,0
7.223862361,196.3271957,21746.33235,7.050917529,339.9064648,425.4780772,14.73137954,66.02290601,3.984856672,0
7.118852499,196.3968518,21714.07463,7.186810501,334.2642413,427.2608772,14.41963137,65.33615294,3.978926981,0
4.838571107,241.1359754,18328.40262,7.403238655,237.5174556,355.2754543,12.71735218,75.39828261,4.580371969,0
7.051068824,196.9928248,21365.49584,7.005068646,333.4957337,423.8772884,14.38029869,66.38942142,3.98836069,0
6.961619619,198.4947784,21840.07377,7.083697892,336.2290434,424.9729824,14.34519694,67.07378461,3.921200929,0
7.065383837,195.2632761,22136.70804,6.986311652,332.8816055,428.417529,14.0556744,67.36401898,4.006442586,0
7.202888176,196.7143046,21676.34065,7.099813266,335.6694131,429.7785842,14.33777012,66.43322163,3.869216249,0
7.539337776,227.3161279,12610.93631,9.507584645,345.1392345,343.2427106,12.76906982,82.82628226,5.114128668,0
7.078701158,198.2795381,21529.56623,6.974942087,335.3722014,421.1218048,14.26620096,68.11334308,3.979873052,0
6.115637546,240.9751559,15765.78672,10.08834489,339.4024397,407.3195393,21.30504837,63.07159747,3.723625473,0
7.165141961,193.982886,22335.66845,7.204814983,330.925474,416.3222378,14.50291335,66.68379023,3.994609461,1
6.913526814,196.18607,22447.94479,7.089534486,335.3328551,430.7951735,14.40080642,65.07312255,3.981489616,0
7.186506899,197.3863509,21414.66441,7.083160268,334.5336031,434.2647469,14.70475227,65.58571026,3.928644876,0
6.919524467,196.9037064,23327.39354,7.074749657,331.1060045,424.5890739,14.51877363,66.05332335,3.973347857,1
7.027528883,193.5039875,21441.56419,7.0582002,334.1918594,432.4502595,14.18001276,65.32875683,4.002771833,0
7.137131327,194.9209421,21679.27459,7.076458371,330.9835045,427.0078942,14.55977529,65.97014924,3.923175784,0
7.049572613,195.8432851,21566.01557,7.13562352,337.4221441,433.406327,14.2969843,65.57747676,4.013856251,0
7.138234352,197.1532276,23091.42453,7.209663928,332.8702862,420.446298,14.23482143,65.55871783,3.932929993,1
7.211392079,198.8081109,21358.59801,7.181926136,332.7867012,422.8881627,14.6147522,65.99272813,3.916116285,0
8.028304242,204.7837347,20408.4856,4.531581224,406.3289207,515.5750971,21.55886261,70.54721764,3.91599081,0
7.128743245,195.1612881,22814.81014,7.163639726,332.1206159,430.2735688,14.26773692,68.55898309,3.951131518,1
7.042116361,197.8621849,22893.22643,7.136410878,336.4403815,421.6859493,14.29627175,67.45525971,3.994968471,1
5.092757239,239.7409161,28390.89136,1.390870905,258.4442941,452.3060416,13.83735193,71.51205257,4.636728696,1
7.251124703,196.0607411,21511.32572,7.084027879,331.9819132,427.1659236,14.43928745,67.00509272,4.004001303,0
7.185457542,195.9560128,22557.85259,7.304416657,329.540626,431.4909127,14.16763011,66.34822602,3.976839818,1
7.095697383,195.268699,21691.69058,7.130681581,330.433127,431.2309715,14.52624888,63.90493188,3.95610592,1
7.015244675,197.4958606,22125.11042,6.964836191,330.6579809,422.7673095,14.27224539,66.21364901,3.967228813,1
6.994341561,195.8681947,20719.92958,7.044988742,331.6671153,432.3913619,14.44980746,67.4125214,3.90413477,0
8.549692514,236.8615046,17828.29452,4.752267563,341.036337,423.1100797,15.31324277,80.93130521,3.039018779,1
7.258772664,196.2032347,21681.6045,7.094771871,335.3528592,427.7003118,14.60396348,67.24426458,4.022050986,1
7.164279275,196.8197551,22130.89508,7.20670586,333.5153441,428.0748974,14.64235379,66.78264841,4.021150352,1
7.08471676,194.827564,22223.15254,7.082184149,332.1307042,419.8904101,14.48416966,66.93788604,3.927251372,1
7.112429322,192.1407819,22260.06889,7.312616245,330.0743417,424.9703162,14.23154082,67.08163733,3.928972391,1
7.234480432,194.8321948,22027.80364,7.160096535,333.8783454,423.2864708,14.10902211,66.37586186,3.992637552,1
7.049598022,198.0071006,22960.86019,7.178032808,330.2082803,424.0549615,14.19963658,67.845999,3.988874878,1
7.033825021,196.2382079,21670.27658,7.050370569,332.3412034,430.6651002,14.3761338,66.39618767,3.944219581,0
7.053382753,199.3035206,23403.85334,7.160270741,329.3886595,425.3064978,14.49639848,66.80717023,3.959325987,1
7.087936299,195.9919057,21651.85878,7.128506947,332.3586321,423.5152168,14.23080522,66.13409127,3.965971135,1
7.127063878,195.5687712,22022.19865,7.042853078,331.5283156,432.2535044,14.34071444,66.76892638,3.969741319,0
7.106947026,194.2324613,21708.70159,7.179006499,333.4098332,421.0325313,14.41034571,65.99150294,4.051754452,1
7.063486034,197.7493411,20931.12647,7.052684998,331.7928447,429.2589176,14.46064549,65.91157216,3.991036456,0
7.150849705,196.1842711,21479.39599,7.04851151,335.5568425,430.3925492,14.25850195,66.22448273,3.93682253,0
7.12539788,194.1998994,21623.04906,7.143677973,325.7398395,420.114056,13.97817115,65.345409,4.005933054,1
6.930753771,195.5240527,21913.1393,7.128336,332.1685226,421.5376579,14.41720268,67.9260134,3.93789865,0
8.384623152,166.8783797,29956.36302,9.778122612,307.3629433,546.4823287,17.37026229,37.83564319,3.682780338,0
7.211015003,196.2005737,22693.69741,7.244554928,333.403772,427.6069192,14.43385601,65.87775407,3.990722617,1
7.089317579,195.9702116,21771.5475,7.205277809,333.1186896,429.2238178,14.14625408,69.05093717,3.901788448,0
7.155717106,197.5700066,21620.1561,7.046441367,335.0460466,430.2791633,14.20276828,66.08372442,4.001842373,0
7.167784847,194.9883841,22089.63072,7.24587242,329.1307303,430.0286877,14.40524028,67.24180673,3.932241069,1
7.223830527,195.0327493,21367.93543,7.102968005,332.7093326,418.6710887,14.57751489,66.34460332,3.92529228,0
5.53953369,200.7116811,21021.41826,9.827309049,390.5541558,437.3416552,14.9558904,67.16981627,3.755660187,1
7.230214736,196.2703448,22012.4583,7.090589976,330.1916267,425.2515738,14.30264382,66.38665722,4.000046055,1
7.046233523,195.3180612,22395.3543,7.218525952,334.6506377,425.9458955,14.1835211,67.19180538,4.006898225,1
6.990179187,199.7285175,21940.91133,6.989327202,333.6312294,428.3941533,14.48550003,66.53276167,3.944953757,0
7.156193852,198.423115,21951.55277,7.314737549,330.9221362,427.381619,14.23130028,65.78622445,4.002445201,1
7.053015992,195.7085656,22522.64793,7.314156534,335.6766956,421.9235294,14.08470199,66.22992444,4.032658215,1
7.082536603,197.9966476,22084.87739,7.094126175,336.0285462,424.2269819,14.52318983,64.57462535,3.895365309,0
7.159331142,195.8016016,21525.69908,6.983825142,334.3249085,427.2646582,14.60751235,66.10537461,3.938908379,0
6.999851518,197.2805011,22252.98805,6.925327266,331.8416736,434.9756415,14.10456925,65.96965811,3.967720449,0
7.105843336,193.5664617,21257.00704,7.043796943,334.8570679,429.0495697,14.38985003,65.90893773,3.974368402,0
7.12385726,195.3632873,22294.68787,7.122839728,330.4031576,422.4920113,14.2622211,65.74758607,3.968579084,1
7.119315654,197.2819342,22320.92193,7.270173441,334.6488764,426.4262292,14.13528854,67.12970483,4.050250959,1
7.017891478,195.6190765,21568.40636,7.074413749,332.1436182,423.6002812,14.31549159,67.4869309,3.948226849,0
7.091422008,193.9386371,22776.42227,7.101983309,335.2197313,422.314581,14.40164539,68.01721943,3.946721312,1
7.162250829,197.1961735,21421.91527,7.18483681,332.9620604,430.4579387,14.34357541,67.11356426,4.022773383,0
6.96167947,196.0970343,21400.78571,7.114371702,332.6728752,420.9220936,14.56763093,67.01104039,3.947111294,0
7.147168936,192.4452388,21609.58744,7.150855315,333.7824839,428.9745414,14.14915728,67.37350705,3.93699706,0
7.023235587,196.695363,21903.69128,7.147041098,334.815729,425.9616003,14.45689439,66.07393201,3.911793303,0
7.180377851,195.8315916,23348.99246,7.138931563,329.8491765,422.468624,14.31391829,66.59127677,3.958137274,1
5.575920648,223.3740073,14553.13231,9.689175439,234.6098078,252.9683278,12.24948915,59.52300261,4.294447559,0
7.121801439,195.6604268,21910.45721,7.199861227,330.7105762,429.1396511,14.63503385,66.09776264,3.893273826,0
7.081047832,194.8418784,21788.61392,7.084424733,335.8013831,427.198372,14.43190141,66.07601298,3.961184072,0
6.309891576,133.6499247,31062.37191,6.975602004,252.1089251,381.0587763,17.20000825,71.18154442,3.603040462,1
7.12771121,173.6901017,19309.57045,6.533392203,372.5372252,295.3858255,7.273399392,88.79092693,3.396184931,0
6.921601515,196.7773982,21395.01846,7.020647106,335.6461352,423.0852841,14.49699294,66.43544648,3.881072088,0
7.167825653,195.7922512,23102.39935,7.145816584,332.6300498,424.274406,14.36376201,67.39943656,4.004981859,1
7.009624241,198.0044778,21634.79616,6.94328478,332.4313804,430.7965344,14.25277342,65.53243238,3.943170317,0
7.894322783,176.319304,11697.60697,8.19810571,376.7839891,383.0191013,12.67748794,57.28026549,2.865031443,0
7.100226893,197.2002529,21577.38478,7.086487992,332.2855508,432.7492876,14.3213666,65.75942436,3.962435888,0
7.13408738,195.0959659,21846.50523,7.180735914,333.2453583,419.9040686,14.21986009,66.43619456,4.001904721,1
7.224714309,198.5829049,21546.18154,7.10155086,331.3040219,429.9283319,14.0706476,67.57302056,4.00499879,1
6.191241443,231.3227967,29778.35788,4.38109672,248.3043909,488.9541644,13.02213512,54.0608511,3.315070593,1
8.742229882,179.4098037,9694.354896,6.577127954,368.504321,323.7440125,13.92500999,85.77932445,2.842393186,0
7.228695692,190.5742762,23032.38152,7.25820759,326.7615195,424.1140653,14.53653274,66.47264346,4.014821226,1
6.9950585,195.1565831,21643.67499,7.301820261,338.1559144,425.149688,14.4995265,66.41581992,4.025068425,1
7.210847517,195.5937925,21456.5737,7.171832309,335.1085614,429.2176318,14.4200214,65.44108293,3.981573185,0
7.105245521,194.4128131,22241.06318,7.084850389,333.7306525,427.035508,14.29792301,66.91106073,4.006178572,1
5.289618437,194.0563929,21776.17017,6.278292699,359.099733,353.7729296,14.18147063,33.59203077,4.54810035,1
7.021771159,196.6074335,21801.97354,7.028871906,332.6454651,431.14065,14.36280025,66.33612975,3.913237487,0
7.079003398,196.4086895,21472.48948,7.106609,332.789549,423.7323508,14.31177115,67.14579387,3.920742655,0
7.12214702,193.4074676,22659.06187,7.107312534,330.2680859,424.2769818,14.20833735,65.74889873,3.974007602,1
8.842463656,229.9644224,7839.31876,10.50880989,278.428265,370.0851534,15.79097733,77.16661878,4.576728706,1
7.059711801,197.4368308,22984.65733,7.159055058,331.2225155,426.0250112,14.22584541,66.93037629,3.967899649,1
6.997848547,196.5375721,22197.78976,7.150857382,329.6121186,432.8622122,14.06778959,67.32041022,4.011063496,1
7.181733653,196.9442583,21970.01548,7.023096107,336.1432571,428.3250708,14.37864242,66.45449572,3.966809071,0
8.77504747,191.5268744,21768.64074,4.751004539,387.2455523,435.5233975,11.87518416,56.02909753,3.830698864,0
7.085118723,194.2687693,22708.20018,7.329166996,338.3269344,420.1668236,14.39124978,67.85114165,3.971780892,1
7.098896902,196.9492964,21740.4926,6.946757324,330.914148,424.0908997,14.06510759,66.14514347,3.879883579,0
7.128661368,193.2606339,21639.20827,7.123745157,335.485151,425.3275377,14.39983089,67.44978945,3.987165611,1
6.365497241,205.0565358,7040.737621,11.30283119,325.3285434,371.579634,16.35285801,74.31259212,5.125416576,1
7.070350006,196.8298299,22425.35678,7.149920065,329.423934,424.4393189,14.02231907,67.30871295,3.934238041,1
7.122893597,201.4022969,22005.23176,7.180138248,333.4486593,429.565092,14.38699292,67.38148673,4.037349527,1
6.028348785,225.6748716,12145.5446,6.126270002,365.9617111,503.1121474,15.65188844,73.40057793,3.142083954,1
7.089521706,197.5088607,21376.94261,7.010155645,330.783037,423.7174755,14.42066119,65.67906275,3.886771118,0
7.345138417,202.174463,17032.77373,6.212629076,361.440487,600.2950276,17.29974005,89.07786517,4.297994791,0
7.008835298,198.0510047,21583.62673,7.119720601,335.3190997,423.3278595,14.4738736,65.14531288,3.944083383,0
7.059570138,194.2913185,22583.79005,7.143132715,335.3247314,419.9341584,14.4034884,66.27001137,3.931338207,1
7.063834319,195.8376388,22676.48099,7.166313843,333.6213393,419.6864941,14.46640905,67.36188917,3.999825375,1
6.923987318,198.6853271,21112.02025,7.219487769,333.7390152,421.7000508,14.3391704,67.37833147,3.990996059,0
7.046843037,200.0186371,22141.56133,7.230371869,336.0784988,428.5133359,13.99873596,66.5266422,4.0195841,1
9.514626622,215.725527,16553.56244,7.54785947,321.7762131,453.9184895,9.640241052,57.86542318,2.64503637,1
7.108499701,193.0941243,21629.30426,7.078814432,331.7555697,430.117146,14.51414567,66.21048516,3.946273018,0
7.030772363,194.3899904,22830.71018,7.306419137,333.1335618,420.8302501,13.93520668,65.96990875,4.009110001,1
11.53488049,183.2622614,4111.785432,7.416772689,398.9553448,475.2553947,10.83979553,69.42003481,3.000096239,0
7.114527861,194.1977312,22039.05173,7.098292009,331.4701402,424.9502539,14.48287845,65.01435609,3.97668433,1
7.082795323,194.5988171,21715.99667,7.14972694,330.8025261,422.345738,14.25518614,66.0964187,4.06357883,1
7.145328963,194.490167,22909.65954,7.177529776,332.1407935,427.1864188,14.23001015,67.81147772,3.95845761,1
7.031225904,193.2601186,22144.84381,7.00374032,331.7483273,426.1312536,14.40195058,66.6469276,3.992274455,0
7.132056507,198.6521739,21081.81204,7.132440071,332.9014327,425.6931688,14.36625711,65.19066464,3.947970393,0
8.725393412,213.6103718,18862.67305,8.670126667,324.0271055,396.2290102,20.05573721,96.59145991,4.565542154,0
7.12117568,196.005911,21607.73616,7.063068597,332.417756,423.278782,14.25749953,66.51655782,3.980224976,1
7.167244381,197.4571291,21841.32906,7.186905659,337.8229952,422.4093354,14.60391134,66.90608352,4.032618846,0
7.082359641,197.8519874,21566.32185,7.066987832,332.5900821,433.8644833,14.33684128,66.58660335,3.961322644,0
7.032965284,192.9584983,21557.53555,7.091555432,336.1037497,430.5982535,14.25030128,66.95462464,3.943155843,0
7.195546258,195.3513043,21210.29278,7.077799311,332.6158984,416.9987436,14.28291592,67.48379835,3.983490137,0
7.053202426,197.5658743,22306.34514,7.311930716,334.6503018,426.6174102,14.20902174,67.08698577,3.952725933,1
10.20064451,182.0806013,8016.202938,5.567500642,337.7815799,291.6002828,13.46992402,50.56737213,5.174719759,0
7.129435114,195.2402565,22002.24207,7.050024718,335.0704809,432.9396724,14.54496441,66.47128536,3.943684093,0
7.091984367,196.5014222,22889.67196,7.175619765,331.4925591,430.6854417,14.20934809,67.27947436,4.003041642,1
6.9614782,198.2510939,21838.11825,7.040147259,332.9981809,427.21061,13.97629168,65.71353991,4.041236872,0
8.210443565,167.1021915,13933.08536,10.42284178,243.4859418,391.0688736,13.74705768,61.05821029,4.97605516,1
7.056991706,195.4642485,23472.62344,7.031847834,331.6543429,429.8600954,14.25231024,66.07888912,3.964110965,1
7.169316213,194.678788,21754.02738,7.011126581,335.496674,425.1788931,14.21595801,65.68937249,3.903529852,0
7.050109649,196.4363608,21680.41992,6.998809415,332.4603102,426.3769623,14.67888932,66.5048784,3.905461783,0
7.044216483,195.4678163,21092.09342,7.038502263,333.1162565,426.5847731,14.54690317,66.46624302,3.951541734,0
7.041974631,199.9087136,20741.65354,7.214336232,331.2801132,426.7938864,14.09513989,66.62006595,4.009638798,1
7.152880412,194.4577007,21906.97146,7.140356628,333.2717281,427.3546171,14.20900841,67.25281366,3.943103982,0
7.822491883,208.6367198,22308.82173,5.850327619,408.1232545,502.7893959,16.13573233,60.3939817,3.835332168,0
7.04400435,196.4336842,21608.45462,7.237674687,337.4949222,424.2963156,14.37711612,67.17648671,3.915997457,1
5.82126163,204.04889,37174.00541,7.867815242,329.0195542,466.783264,13.98870666,96.82696136,4.371078785,0
6.877922084,193.7301416,21999.8873,7.1249805,333.2143631,421.4685995,14.12835848,66.42041522,3.980940467,1
7.029868816,194.5689244,21922.988,7.10383706,332.2623767,432.7276927,14.56647462,66.87928357,3.993889198,1
7.037161901,197.3435694,20841.78627,7.113741949,332.8601973,428.7546295,14.25542233,66.85152714,3.934922171,0
7.027320362,194.3230375,21887.30999,7.092534754,334.8965015,426.7935086,14.38090315,65.70837743,4.04505295,1
4.725785565,249.6709994,20834.29428,5.036010053,378.9986845,411.1144853,17.76964143,78.81743621,3.15633142,1
7.997175823,214.8196269,20575.57316,6.19139922,312.0080945,513.5403984,17.70310393,70.29121366,4.817668211,0
7.04502167,196.6692275,21396.76948,7.107948755,333.3594975,425.4912969,14.28413525,65.50129967,3.973479137,0
7.235640403,195.448123,21872.30776,7.07005844,334.8098782,424.856939,14.61511965,66.92345839,4.015828219,1
7.163202702,195.4754931,21872.99646,7.172729532,329.4458583,423.8714376,14.19392065,65.04135265,3.970344289,1
7.998090254,241.0002765,9609.740605,9.842346073,229.5755609,428.8823659,14.99056698,39.84237909,2.626546784,1
7.027574409,196.5041684,22144.81346,7.142297709,333.5968448,420.0278863,14.25808338,66.63305203,4.024616369,1
7.061935138,198.8333548,22146.26624,7.123166597,330.5893322,433.0720226,14.17594786,66.43812444,3.99415975,1
7.02686829,196.6691443,21851.7037,7.119626289,333.9741442,430.3865434,14.52598462,65.96022735,3.911402995,0
7.200704835,196.4312813,22835.49853,7.131898329,331.6998474,427.7691705,14.11509833,66.37623289,3.912995446,1
6.954154543,195.942652,21918.49003,7.070987299,335.7866973,424.2205147,14.43048285,65.26014383,3.934711812,0
6.899459458,198.2713743,21553.71093,7.096256087,333.0587358,429.1080827,14.6092398,66.54279245,4.008674948,0
7.213230157,192.6818178,20863.8044,6.946120571,335.083368,422.1824137,14.28406469,64.45841116,3.92845322,0
7.151321442,194.0605808,21980.73678,7.142136302,333.5733527,428.6146648,14.45405563,67.95878791,3.933487601,0
4.26526964,199.4994515,25634.53328,5.914884438,260.2612056,300.5479288,12.1987325,55.94236583,4.900446069,0
7.146120123,195.1385526,22434.25261,7.132233601,331.9062167,422.8578908,14.29491343,65.98093202,4.032984216,1
7.055480803,191.7908096,21372.44849,7.110011638,332.3306152,423.6245793,14.26627305,67.13984597,3.991775689,1
7.026175626,195.0575277,22004.47964,7.18508045,330.3565631,426.1211225,14.37978037,66.35716138,4.006107277,1
7.05638309,196.9278356,22849.92869,7.134599805,331.9939733,425.369131,14.47208501,65.7000314,3.950847087,1
7.01573283,200.8932807,22668.19342,7.223565934,331.4219052,421.7933065,14.31136183,66.20445429,4.034351609,1
7.230240232,193.7917837,22076.86578,7.16888183,334.4022682,425.6399925,14.29251271,67.35984718,4.049723906,1
7.134205269,195.5143446,22742.62563,7.136121272,332.5736443,419.6541833,14.45109593,67.80625202,3.983866715,1
7.053515309,198.1179606,21956.23506,7.280396567,333.1618427,441.1254243,14.59993987,67.07904514,4.01517315,1
7.691486298,155.1853193,36578.22375,7.69072772,405.169386,536.8895891,16.21496565,77.5820505,4.042497483,0
7.063230513,195.6276116,21917.2174,7.112365823,334.6437075,424.0372912,14.44793333,67.05581838,3.968645709,0
7.159264743,199.1165945,22393.74595,7.125642056,334.6798479,427.8880631,14.31196375,65.95408554,4.014187719,1
